ts,url,http,bytes,out
01:37:33,https://docs.oracle.com/en-us/iaas/Content/APIGateway/Tasks/apigatewayaddingrequestvalidation.htm,200,33748,APIGateway__Tasks__apigatewayaddingrequestvalidation.md
01:37:34,https://docs.oracle.com/en-us/iaas/Content/APIGateway/Tasks/apigatewayaddingresourcelocks.htm,200,9999,APIGateway__Tasks__apigatewayaddingresourcelocks.md
01:37:36,https://docs.oracle.com/en-us/iaas/Content/APIGateway/Tasks/apigatewayaddingstockresponses.htm,200,27483,APIGateway__Tasks__apigatewayaddingstockresponses.md
01:37:36,https://docs.oracle.com/en-us/iaas/Content/APIGateway/Tasks/apigatewayassigningIPaddresseshostnameendpoint.htm,200,12995,APIGateway__Tasks__apigatewayassigningIPaddresseshostnameendpoint.md
01:37:38,https://docs.oracle.com/en-us/iaas/Content/APIGateway/Tasks/apigatewayassigningIPaddressesviewing.htm,200,6520,APIGateway__Tasks__apigatewayassigningIPaddressesviewing.md
01:37:39,https://docs.oracle.com/en-us/iaas/Content/APIGateway/Tasks/apigatewayassigningIPv4IPv6addresses-top.htm,200,7113,APIGateway__Tasks__apigatewayassigningIPv4IPv6addresses-top.md
01:37:40,https://docs.oracle.com/en-us/iaas/Content/APIGateway/Tasks/apigatewayassigningIPv4IPv6addressessummary.htm,200,10970,APIGateway__Tasks__apigatewayassigningIPv4IPv6addressessummary.md
01:37:41,https://docs.oracle.com/en-us/iaas/Content/APIGateway/Tasks/apigatewayassigningIPv4IPv6addressestoAPIgateways.htm,200,20783,APIGateway__Tasks__apigatewayassigningIPv4IPv6addressestoAPIgateways.md
01:37:42,https://docs.oracle.com/en-us/iaas/Content/APIGateway/Tasks/apigatewayassigningreservedIPaddressestoAPIgateways.htm,200,11196,APIGateway__Tasks__apigatewayassigningreservedIPaddressestoAPIgateways.md
01:37:43,https://docs.oracle.com/en-us/iaas/Content/APIGateway/Tasks/apigatewaycallingandparameterizingapis.htm,200,6411,APIGateway__Tasks__apigatewaycallingandparameterizingapis.md
01:37:44,https://docs.oracle.com/en-us/iaas/Content/APIGateway/Tasks/apigatewayconfiguringclient.htm,200,6384,APIGateway__Tasks__apigatewayconfiguringclient.md
01:37:45,https://docs.oracle.com/en-us/iaas/Content/APIGateway/Tasks/apigatewayconfiguringclientocicli.htm,200,9219,APIGateway__Tasks__apigatewayconfiguringclientocicli.md
01:37:47,https://docs.oracle.com/en-us/iaas/Content/APIGateway/Tasks/apigatewayconfiguringtenancies.htm,200,11632,APIGateway__Tasks__apigatewayconfiguringtenancies.md
01:37:48,https://docs.oracle.com/en-us/iaas/Content/APIGateway/Tasks/apigatewaycontextvariables.htm,200,33348,APIGateway__Tasks__apigatewaycontextvariables.md
01:37:50,https://docs.oracle.com/en-us/iaas/Content/APIGateway/Tasks/apigatewaycreatingapigatewaysandresources.htm,200,7030,APIGateway__Tasks__apigatewaycreatingapigatewaysandresources.md
01:37:51,https://docs.oracle.com/en-us/iaas/Content/APIGateway/Tasks/apigatewaycreatingapiobject.htm,200,18247,APIGateway__Tasks__apigatewaycreatingapiobject.md
01:37:52,https://docs.oracle.com/en-us/iaas/Content/APIGateway/Tasks/apigatewaycreatingcompartment.htm,200,8225,APIGateway__Tasks__apigatewaycreatingcompartment.md
01:37:53,https://docs.oracle.com/en-us/iaas/Content/APIGateway/Tasks/apigatewaycreatingdeployment.htm,200,50631,APIGateway__Tasks__apigatewaycreatingdeployment.md
01:37:55,https://docs.oracle.com/en-us/iaas/Content/APIGateway/Tasks/apigatewaycreatinggateway.htm,200,25786,APIGateway__Tasks__apigatewaycreatinggateway.md
01:37:56,https://docs.oracle.com/en-us/iaas/Content/APIGateway/Tasks/apigatewaycreatinggroupsusers.htm,200,9680,APIGateway__Tasks__apigatewaycreatinggroupsusers.md
01:37:58,https://docs.oracle.com/en-us/iaas/Content/APIGateway/Tasks/apigatewaycreatingpolicies.htm,200,43336,APIGateway__Tasks__apigatewaycreatingpolicies.md
01:37:59,https://docs.oracle.com/en-us/iaas/Content/APIGateway/Tasks/apigatewaycreatingspecification.htm,200,19787,APIGateway__Tasks__apigatewaycreatingspecification.md
01:38:00,https://docs.oracle.com/en-us/iaas/Content/APIGateway/Tasks/apigatewaycreatingvcn.htm,200,13308,APIGateway__Tasks__apigatewaycreatingvcn.md
01:38:01,https://docs.oracle.com/en-us/iaas/Content/APIGateway/Tasks/apigatewaydefiningusageplans.htm,200,9707,APIGateway__Tasks__apigatewaydefiningusageplans.md
01:38:02,https://docs.oracle.com/en-us/iaas/Content/APIGateway/Tasks/apigatewaydefiningusageplans_topic-Creating-a-subscriber.htm,200,24225,APIGateway__Tasks__apigatewaydefiningusageplans_topic-Creating-a-subscriber.md
01:38:04,https://docs.oracle.com/en-us/iaas/Content/APIGateway/Tasks/apigatewaydefiningusageplans_topic-Creating-a-usage-plan.htm,200,32448,APIGateway__Tasks__apigatewaydefiningusageplans_topic-Creating-a-usage-plan.md
01:38:05,https://docs.oracle.com/en-us/iaas/Content/APIGateway/Tasks/apigatewaydefiningusageplans_topic-Examples.htm,200,13417,APIGateway__Tasks__apigatewaydefiningusageplans_topic-Examples.md
01:38:06,https://docs.oracle.com/en-us/iaas/Content/APIGateway/Tasks/apigatewaydefiningusageplans_topic-Making_an_API_Deployment_Eligible_for_Inclusion_in_a_Usage_Plan.htm,200,26741,APIGateway__Tasks__apigatewaydefiningusageplans_topic-Making_an_API_Deployment_Eligible_for_Inclusion_in_a_Usage_Plan.md
